LeftEye;Head;Eye;0.0;200.0;105.0
RightEye;Head;Eye;0.0;160.0;105.0
Tag;Arm_l;Marker;0.0;90;90
Tag;Arm_l;Marker;0.0;210.0;90
Tag;Arm_l;Marker;0.0;330.0;90
